ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,19,31,34,20,32,30,13
0007CD38E5,19,0,218,265,43,82,172,26
0007CD81D3,31,218,0,372,135,99,294,83
0007CD86B3,34,265,372,0,73,96,262,59
0007CDC395,20,43,135,73,0,129,160,16
0007CDC91B,32,82,99,96,129,0,182,13
0007CDDBAF,30,172,294,262,160,182,0,40
0007CE0327,13,26,83,59,16,13,40,0
