ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,17,24,54,8,19,71,31,18,26
0007CB0942,15,0,17,9,8,5,35,18,6,5
0007CB44CE,36,26,0,23,15,5,51,25,12,21
0007CB7051,47,20,22,0,21,11,27,13,12,46
0007CD6778,19,10,8,13,0,0,13,5,10,9
0007CD765E,11,4,4,4,1,0,9,4,7,6
0007CD77C5,63,30,42,22,4,11,0,26,11,8
0007CDADED,22,24,12,12,5,2,24,0,13,5
0007CDC443,33,5,18,12,11,12,17,24,0,39
0007CDDBAF,42,15,38,47,4,7,29,10,20,0
