ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,88.311111111111,111.555555555555,180.5,46.4555555555556,95.2555555555556,94.0666666666668,86.0222222222221,112.111111111111,37.4888888888889
0007CB0942,88.311111111111,0,58.3555555555556,86.9333333333333,52.1333333333334,13.5666666666667,197.888888888889,136.366666666667,64.7666666666667,42.1666666666667
0007CB44CE,111.555555555555,58.3555555555556,0,194.766666666667,33.6333333333334,19.4555555555555,151.944444444444,45.8,67.9222222222222,25.4777777777778
0007CB7051,180.5,86.9333333333333,194.766666666667,0,36.0888888888889,64.611111111111,128.922222222222,76.0222222222222,47.7777777777778,65.2222222222222
0007CD6778,46.4555555555556,52.1333333333334,33.6333333333334,36.0888888888889,0,17.3,48.2,11.3666666666667,50.6166666666667,10.95
0007CD765E,95.2555555555556,13.5666666666667,19.4555555555555,64.611111111111,17.3,0,50.35,27.4666666666667,24,16.8833333333333
0007CD77C5,94.0666666666668,197.888888888889,151.944444444444,128.922222222222,48.2,50.35,0,110.144444444444,168.433333333333,34.4666666666667
0007CDADED,86.0222222222221,136.366666666667,45.8,76.0222222222222,11.3666666666667,27.4666666666667,110.144444444444,0,383.466666666667,57.5999999999999
0007CDC443,112.111111111111,64.7666666666667,67.9222222222222,47.7777777777778,50.6166666666667,24,168.433333333333,383.466666666667,0,33.5666666666666
0007CDDBAF,37.4888888888889,42.1666666666667,25.4777777777778,65.2222222222222,10.95,16.8833333333333,34.4666666666667,57.5999999999999,33.5666666666666,0
