ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,4,3,3,2,2,7,3,10,1
0007CB0942,5,0,3,6,2,0,14,6,3,0
0007CB2302,6,0,0,1,0,2,6,4,2,2
0007CB30A6,1,7,7,0,0,6,6,9,0,2
0007CB3713,7,0,0,1,0,1,2,12,10,3
0007CB47A6,4,2,1,3,6,0,16,17,10,15
0007CDDBAF,23,17,8,4,5,12,0,77,17,6
0007CDE223,10,8,2,7,9,7,40,0,45,13
0007CDEC0B,24,6,1,5,6,8,23,39,0,13
0007CE0327,1,4,3,3,3,12,8,13,10,0
